year,month,product_code,y,income_outcome
2008,10,8414,704295,0
2008,10,8415,8240463,0
2008,10,8418,42578728,0
2008,10,8421,2479935,0
2008,10,8422,73841,0
2008,10,8450,1026957,0
2008,10,8509,1597534,0
2008,10,8516,16307509,0
2008,10,8528,3038176,0
2008,11,8414,94212405,1
2008,11,8415,41085788,1
2008,11,8418,105133246,1
2008,11,8421,108955707,1
2008,11,8422,84530267,1
2008,11,8450,34913893,1
2008,11,8508,5654086,1
2008,11,8509,6831530,1
2008,11,8516,23888537,1
2008,11,8528,63542360,1
2008,11,8531,5236432,1
2008,11,8414,4062147,0
2008,11,8415,5204384,0
2008,11,8418,39153625,0
2008,11,8421,1173685,0
2008,11,8422,167114,0
2008,11,8450,4504494,0
2008,11,8508,249238,0
2008,11,8509,784031,0
2008,11,8516,21236993,0
2008,11,8528,8946183,0
2008,11,8531,13860,0
2008,12,8414,115672383,1
2008,12,8415,51185616,1
2008,12,8418,123351078,1
2008,12,8421,124535417,1
2008,12,8422,37448758,1
2008,12,8450,18889008,1
2008,12,8508,2291632,1
2008,12,8509,4114784,1
2008,12,8516,14914941,1
2008,12,8528,31068092,1
2008,12,8531,3492997,1
2008,12,8414,830951,0
2008,12,8415,9149802,0
2008,12,8418,25514474,0
2008,12,8421,2221606,0
2008,12,8422,2282048,0
2008,12,8450,1439893,0
2008,12,8509,1122166,0
2008,12,8516,13541258,0
2008,12,8528,3926707,0
2009,1,8414,96543177,1
2009,1,8415,61653509,1
2009,1,8418,96711507,1
2009,1,8421,103262152,1
2009,1,8422,110355391,1
2009,1,8450,39389524,1
2009,1,8508,4956597,1
2009,1,8509,4842211,1
2009,1,8516,15317953,1
2009,1,8528,35109013,1
2009,1,8531,5459126,1
2009,1,8414,2937727,0
2009,1,8415,7892043,0
2009,1,8418,35934671,0
2009,1,8421,1225254,0
2009,1,8422,2475829,0
2009,1,8450,755521,0
2009,1,8509,1145981,0
2009,1,8516,17834241,0
2009,1,8528,6255527,0
2009,2,8414,131178014,1
2009,2,8415,32352471,1
2009,2,8418,74742529,1
2009,2,8421,70084972,1
2009,2,8422,96967831,1
2009,2,8450,21916314,1
2009,2,8508,5236488,1
2009,2,8509,3182533,1
2009,2,8516,11418642,1
2009,2,8528,33780010,1
2009,2,8531,5830596,1
2009,2,8414,6164602,0
2009,2,8415,6342566,0
2009,2,8418,40952271,0
2009,2,8421,1740610,0
2009,2,8422,105635,0
2009,2,8450,917363,0
2009,2,8508,11126,0
2009,2,8509,825708,0
2009,2,8516,18276388,0
2009,2,8528,5631547,0
2009,3,8414,150198163,1
2009,3,8415,32898308,1
2009,3,8418,77898344,1
2009,3,8421,93297299,1
2009,3,8422,77856379,1
2009,3,8450,21476897,1
2009,3,8508,3900066,1
2009,3,8509,5025614,1
2009,3,8516,19094129,1
2009,3,8528,51044704,1
2009,3,8531,3122114,1
2009,3,8414,3498975,0
2009,3,8415,9466869,0
2009,3,8418,66688076,0
2009,3,8421,1511865,0
2009,3,8422,95052,0
2009,3,8450,1071820,0
2009,3,8509,1681513,0
2009,3,8516,12824285,0
2009,3,8528,6578424,0
2009,4,8414,113496161,1
2009,4,8415,50010888,1
2009,4,8418,68460819,1
2009,4,8421,66912508,1
2009,4,8422,62990259,1
2009,4,8450,37538958,1
2009,4,8508,6437725,1
2009,4,8509,6090113,1
2009,4,8516,21645298,1
2009,4,8528,55947567,1
2009,4,8531,3594391,1
2009,4,8414,2942514,0
2009,4,8415,68634804,0
2009,4,8418,29700964,0
2009,4,8421,842010,0
2009,4,8422,38917,0
2009,4,8450,2361245,0
2009,4,8509,4138604,0
2009,4,8516,12101095,0
2009,4,8528,5659542,0
2009,5,8414,84535374,1
2009,5,8415,45371983,1
2009,5,8418,104277295,1
2009,5,8421,79470380,1
2009,5,8422,39041295,1
2009,5,8450,30508116,1
2009,5,8508,2289431,1
2009,5,8509,6906184,1
2009,5,8516,42218939,1
2009,5,8528,41909818,1
2009,5,8531,12341753,1
2009,5,8414,11785065,0
2009,5,8415,72226554,0
2009,5,8418,36197175,0
2009,5,8421,1617365,0
2009,5,8422,1748069,0
2009,5,8450,3949396,0
2009,5,8509,2283236,0
2009,5,8516,15814410,0
2009,5,8528,5174107,0
2009,5,8531,15378,0
2009,6,8414,108589892,1
2009,6,8415,41134316,1
2009,6,8418,149044847,1
2009,6,8421,39053338,1
2009,6,8422,42130865,1
2009,6,8450,38473802,1
2009,6,8508,5619018,1
2009,6,8509,6581323,1
2009,6,8516,19428344,1
2009,6,8528,52550554,1
2009,6,8531,4337796,1
2009,6,8414,12451742,0
2009,6,8415,77571706,0
2009,6,8418,50889252,0
2009,6,8421,4447323,0
2009,6,8450,6760201,0
2009,6,8509,1027298,0
2009,6,8516,43217243,0
2009,6,8528,7607587,0
2009,7,8414,110209995,1
2009,7,8415,47268277,1
2009,7,8418,180892008,1
2009,7,8421,83251207,1
2009,7,8422,54772106,1
2009,7,8450,153398373,1
2009,7,8508,3495986,1
2009,7,8509,6618144,1
2009,7,8516,18988124,1
2009,7,8528,55301587,1
2009,7,8531,5770765,1
2009,7,8414,7466331,0
2009,7,8415,59226106,0
2009,7,8418,42531933,0
2009,7,8421,1730537,0
2009,7,8422,240876,0
2009,7,8450,10682373,0
2009,7,8508,214196,0
2009,7,8509,3839437,0
2009,7,8516,39503264,0
2009,7,8528,11182109,0
2009,7,8531,13844,0
2009,8,8414,157257797,1
2009,8,8415,42431151,1
2009,8,8418,116612888,1
2009,8,8421,133078153,1
2009,8,8422,125316429,1
2009,8,8450,66175172,1
2009,8,8508,3771999,1
2009,8,8509,4390061,1
2009,8,8516,20339206,1
2009,8,8528,67528116,1
2009,8,8531,5410710,1
2009,8,8414,4365419,0
2009,8,8415,55269933,0
2009,8,8418,41898112,0
2009,8,8421,802637,0
2009,8,8422,1427718,0
2009,8,8450,8080974,0
2009,8,8509,1925628,0
2009,8,8516,24936839,0
2009,8,8528,14501882,0
2009,9,8414,149973693,1
2009,9,8415,20327389,1
2009,9,8418,62658156,1
2009,9,8421,46726835,1
2009,9,8422,76536928,1
2009,9,8450,34980185,1
2009,9,8508,3634783,1
2009,9,8509,6444656,1
2009,9,8516,17154199,1
2009,9,8528,52080573,1
2009,9,8531,2452925,1
2009,9,8414,4294913,0
2009,9,8415,26341484,0
2009,9,8418,21335191,0
2009,9,8421,920858,0
2009,9,8422,958236,0
2009,9,8450,3747580,0
2009,9,8509,598731,0
2009,9,8516,27167508,0
2009,9,8528,12531948,0
2009,10,8414,158107446,1
2009,10,8415,35641558,1
2009,10,8418,88751582,1
2009,10,8421,101595018,1
2009,10,8422,63604349,1
2009,10,8450,44148972,1
2009,10,8508,2891672,1
2009,10,8509,7479633,1
2009,10,8516,17538441,1
2009,10,8528,52265790,1
2009,10,8531,3352512,1
2009,10,8414,2649148,0
2009,10,8415,24526472,0
2009,10,8418,34865659,0
2009,10,8421,422733,0
2009,10,8422,31583,0
2009,10,8450,6454000,0
2009,10,8509,2489149,0
2009,10,8516,34089774,0
2009,10,8528,20396283,0
2009,11,8414,62579701,1
2009,11,8415,32311261,1
2009,11,8418,81848020,1
2009,11,8421,73178583,1
2009,11,8422,42922718,1
2009,11,8450,38038310,1
2009,11,8508,5567714,1
2009,11,8509,4296196,1
2009,11,8516,15291406,1
2009,11,8528,33899329,1
2009,11,8531,5562549,1
2009,11,8414,2130503,0
2009,11,8415,30112706,0
2009,11,8418,18838546,0
2009,11,8421,828995,0
2009,11,8422,54216,0
2009,11,8450,3975654,0
2009,11,8509,1447115,0
2009,11,8516,33372912,0
2009,11,8528,19137987,0
2009,12,8414,237575065,1
2009,12,8415,38184792,1
2009,12,8418,165103078,1
2009,12,8421,64369913,1
2009,12,8422,120447096,1
2009,12,8450,55058069,1
2009,12,8508,7895025,1
2009,12,8509,10864172,1
2009,12,8516,29992308,1
2009,12,8528,63390386,1
2009,12,8531,4799570,1
2009,12,8414,2624721,0
2009,12,8415,30155644,0
2009,12,8418,14550935,0
2009,12,8421,1230689,0
2009,12,8422,125086,0
2009,12,8450,8756545,0
2009,12,8508,21935,0
2009,12,8509,456606,0
2009,12,8516,39882523,0
2009,12,8528,20483404,0
2010,1,8414,179992045,1
2010,1,8415,38078060,1
2010,1,8418,113349369,1
2010,1,8421,76877359,1
2010,1,8422,64013885,1
2010,1,8450,43399910,1
2010,1,8508,8609522,1
2010,1,8509,11463540,1
2010,1,8516,53731172,1
2010,1,8528,38580786,1
2010,1,8531,2746129,1
2010,1,8414,2904001,0
2010,1,8415,17310356,0
2010,1,8418,12908097,0
2010,1,8421,2366899,0
2010,1,8422,221810,0
2010,1,8450,3673984,0
2010,1,8509,898801,0
2010,1,8516,17776606,0
2010,1,8528,12163023,0
2010,2,8414,150076770,1
2010,2,8415,38320797,1
2010,2,8418,110965769,1
2010,2,8421,68235106,1
2010,2,8422,82962599,1
2010,2,8450,42831234,1
2010,2,8508,10895930,1
2010,2,8509,12138225,1
2010,2,8516,26853911,1
2010,2,8528,37097704,1
2010,2,8531,3933337,1
2010,2,8414,6445329,0
2010,2,8415,20211367,0
2010,2,8418,19139539,0
2010,2,8421,647614,0
2010,2,8422,86284,0
2010,2,8450,11766718,0
2010,2,8508,50798,0
2010,2,8509,925964,0
2010,2,8516,33349658,0
2010,2,8528,10557715,0
2010,3,8414,136372409,1
2010,3,8415,50713380,1
2010,3,8418,133634672,1
2010,3,8421,77779570,1
2010,3,8422,65387168,1
2010,3,8450,45350465,1
2010,3,8508,10133294,1
2010,3,8509,11798288,1
2010,3,8516,30962195,1
2010,3,8528,85029909,1
2010,3,8531,12623609,1
2010,3,8414,5018183,0
2010,3,8415,42328830,0
2010,3,8418,35662725,0
2010,3,8421,783102,0
2010,3,8422,298344,0
2010,3,8450,9010278,0
2010,3,8508,18636,0
2010,3,8509,399823,0
2010,3,8516,38051014,0
2010,3,8528,22485402,0
2010,3,8531,1885,0
2010,4,8414,104267844,1
2010,4,8415,48046712,1
2010,4,8418,131531886,1
2010,4,8421,66796912,1
2010,4,8422,65631848,1
2010,4,8450,39007330,1
2010,4,8508,6522121,1
2010,4,8509,6876672,1
2010,4,8516,24231070,1
2010,4,8528,49687709,1
2010,4,8531,3505323,1
2010,4,8414,3267695,0
2010,4,8415,48372223,0
2010,4,8418,28134558,0
2010,4,8421,448371,0
2010,4,8450,4850097,0
2010,4,8508,4270,0
2010,4,8509,364751,0
2010,4,8516,22292464,0
2010,4,8528,20829151,0
2010,5,8414,137065707,1
2010,5,8415,30197213,1
2010,5,8418,227960594,1
2010,5,8421,125745150,1
2010,5,8422,48144562,1
2010,5,8450,37459430,1
2010,5,8508,16058717,1
2010,5,8509,5381930,1
2010,5,8516,26725074,1
2010,5,8528,85463810,1
2010,5,8531,10537587,1
2010,5,8414,2248632,0
2010,5,8415,56879332,0
2010,5,8418,43814550,0
2010,5,8421,784418,0
2010,5,8422,16282,0
2010,5,8450,5564739,0
2010,5,8509,2467767,0
2010,5,8516,31542037,0
2010,5,8528,17769133,0
2010,5,8531,2806,0
2010,6,8414,106579683,1
2010,6,8415,52376411,1
2010,6,8418,119102791,1
2010,6,8421,90591028,1
2010,6,8422,64443062,1
2010,6,8450,52448303,1
2010,6,8508,7162322,1
2010,6,8509,8704785,1
2010,6,8516,19810906,1
2010,6,8528,51154159,1
2010,6,8531,2892208,1
2010,6,8414,7265643,0
2010,6,8415,51029090,0
2010,6,8418,34904940,0
2010,6,8421,1211973,0
2010,6,8422,46273,0
2010,6,8450,6079118,0
2010,6,8508,9622,0
2010,6,8509,5806,0
2010,6,8516,27355653,0
2010,6,8528,32828333,0
2010,7,8414,132866948,1
2010,7,8415,73509464,1
2010,7,8418,138562919,1
2010,7,8421,96640564,1
2010,7,8422,86242170,1
2010,7,8450,67541555,1
2010,7,8508,9561327,1
2010,7,8509,9439876,1
2010,7,8516,32284219,1
2010,7,8528,60188859,1
2010,7,8531,3489894,1
2010,7,8414,4235814,0
2010,7,8415,40132078,0
2010,7,8418,25143673,0
2010,7,8421,2382370,0
2010,7,8422,35918,0
2010,7,8450,5635475,0
2010,7,8509,176770,0
2010,7,8516,27834894,0
2010,7,8528,13728827,0
2010,7,8531,167917,0
2010,8,8414,121356285,1
2010,8,8415,47913097,1
2010,8,8418,115480609,1
2010,8,8421,89381108,1
2010,8,8422,59235077,1
2010,8,8450,85320235,1
2010,8,8508,11897404,1
2010,8,8509,12704677,1
2010,8,8516,25292510,1
2010,8,8528,54314787,1
2010,8,8531,5052791,1
2010,8,8414,4557199,0
2010,8,8415,35044202,0
2010,8,8418,19365264,0
2010,8,8421,810397,0
2010,8,8422,104603,0
2010,8,8450,11247972,0
2010,8,8508,11416,0
2010,8,8509,571,0
2010,8,8516,23804189,0
2010,8,8528,15751436,0
2010,8,8531,1142,0
2010,9,8414,108019506,1
2010,9,8415,37254731,1
2010,9,8418,109844989,1
2010,9,8421,68290378,1
2010,9,8422,62360336,1
2010,9,8450,43911094,1
2010,9,8508,6402025,1
2010,9,8509,8683901,1
2010,9,8516,27061227,1
2010,9,8528,50365450,1
2010,9,8531,2784520,1
2010,9,8414,5520894,0
2010,9,8415,25053352,0
2010,9,8418,20523453,0
2010,9,8421,217171,0
2010,9,8450,7596321,0
2010,9,8516,29454161,0
2010,9,8528,16682495,0
2010,10,8414,141411309,1
2010,10,8415,32841111,1
2010,10,8418,108590690,1
2010,10,8421,106363055,1
2010,10,8422,92344573,1
2010,10,8450,73810383,1
2010,10,8508,8213422,1
2010,10,8509,16125631,1
2010,10,8516,31361796,1
2010,10,8528,61880162,1
2010,10,8531,4834715,1
2010,10,8414,2639430,0
2010,10,8415,25833821,0
2010,10,8418,22074553,0
2010,10,8421,1694644,0
2010,10,8450,9566982,0
2010,10,8509,417482,0
2010,10,8516,28968446,0
2010,10,8528,13852217,0
2010,10,8531,73408,0
2010,11,8414,112024563,1
2010,11,8415,58083604,1
2010,11,8418,99316650,1
2010,11,8421,76016205,1
2010,11,8422,66538440,1
2010,11,8450,36616427,1
2010,11,8508,7334951,1
2010,11,8509,5096614,1
2010,11,8516,21714506,1
2010,11,8528,42227064,1
2010,11,8531,3790896,1
2010,11,8414,1775486,0
2010,11,8415,21517154,0
2010,11,8418,9278040,0
2010,11,8421,503346,0
2010,11,8422,75141,0
2010,11,8450,7193353,0
2010,11,8509,1214287,0
2010,11,8516,30884174,0
2010,11,8528,12727230,0
2010,11,8531,116665,0
2010,12,8414,137184379,1
2010,12,8415,59002648,1
2010,12,8418,124203117,1
2010,12,8421,96032642,1
2010,12,8422,42574309,1
2010,12,8450,54387863,1
2010,12,8508,6488806,1
2010,12,8509,9797397,1
2010,12,8516,21925313,1
2010,12,8528,46920651,1
2010,12,8531,3793645,1
2010,12,8414,8123054,0
2010,12,8415,24859700,0
2010,12,8418,11556555,0
2010,12,8421,4698064,0
2010,12,8422,120052,0
2010,12,8450,13027396,0
2010,12,8508,39269,0
2010,12,8516,38105863,0
2010,12,8528,16245682,0
2011,1,8414,101884631,1
2011,1,8415,39602572,1
2011,1,8418,90328940,1
2011,1,8421,82386348,1
2011,1,8422,64148800,1
2011,1,8450,32141477,1
2011,1,8508,5265184,1
2011,1,8509,6377828,1
2011,1,8516,15875496,1
2011,1,8528,32671161,1
2011,1,8531,2135123,1
2011,1,8414,4375088,0
2011,1,8415,22799342,0
2011,1,8418,7012818,0
2011,1,8421,800148,0
2011,1,8422,150024,0
2011,1,8450,7607884,0
2011,1,8508,13084,0
2011,1,8516,31151929,0
2011,1,8528,13647706,0
2011,2,8414,82535961,1
2011,2,8415,33483766,1
2011,2,8418,61080959,1
2011,2,8421,69221019,1
2011,2,8422,56661185,1
2011,2,8450,17779515,1
2011,2,8508,4091321,1
2011,2,8509,5266983,1
2011,2,8516,14577053,1
2011,2,8528,20321608,1
2011,2,8531,1730281,1
2011,2,8414,4119626,0
2011,2,8415,18548207,0
2011,2,8418,17288088,0
2011,2,8421,186594,0
2011,2,8422,14713,0
2011,2,8450,10891746,0
2011,2,8508,18000,0
2011,2,8516,36235645,0
2011,2,8528,13275262,0
2011,3,8414,154254988,1
2011,3,8415,64007967,1
2011,3,8418,134482766,1
2011,3,8421,80883089,1
2011,3,8422,81649904,1
2011,3,8450,37904105,1
2011,3,8508,7707394,1
2011,3,8509,8264410,1
2011,3,8516,22567528,1
2011,3,8528,43756726,1
2011,3,8531,4091761,1
2011,3,8414,9432863,0
2011,3,8415,42978502,0
2011,3,8418,23542822,0
2011,3,8421,554732,0
2011,3,8422,471921,0
2011,3,8450,12052248,0
2011,3,8509,7069,0
2011,3,8516,36349952,0
2011,3,8528,20306330,0
2011,4,8414,115329645,1
2011,4,8415,75724352,1
2011,4,8418,103587239,1
2011,4,8421,58715661,1
2011,4,8422,89404376,1
2011,4,8450,27123467,1
2011,4,8508,7656818,1
2011,4,8509,5886274,1
2011,4,8516,14590424,1
2011,4,8528,52862096,1
2011,4,8531,3007915,1
2011,4,8414,8983034,0
2011,4,8415,48656659,0
2011,4,8418,20049956,0
2011,4,8421,510375,0
2011,4,8422,136575,0
2011,4,8450,8039371,0
2011,4,8509,33434,0
2011,4,8516,22552060,0
2011,4,8528,5372409,0
2011,5,8414,168282289,1
2011,5,8415,111592520,1
2011,5,8418,113909809,1
2011,5,8421,109390141,1
2011,5,8422,143078050,1
2011,5,8450,59054645,1
2011,5,8508,15369436,1
2011,5,8509,12050602,1
2011,5,8516,30579238,1
2011,5,8528,74073073,1
2011,5,8531,5318709,1
2011,5,8414,2760729,0
2011,5,8415,37405722,0
2011,5,8418,38420788,0
2011,5,8421,978330,0
2011,5,8422,373935,0
2011,5,8450,10166785,0
2011,5,8509,5652,0
2011,5,8516,34649954,0
2011,5,8528,9466817,0
2011,6,8414,141491317,1
2011,6,8415,97968003,1
2011,6,8418,116783622,1
2011,6,8421,102064082,1
2011,6,8422,136473665,1
2011,6,8450,49073779,1
2011,6,8508,7613431,1
2011,6,8509,13648327,1
2011,6,8516,28022009,1
2011,6,8528,48786204,1
2011,6,8531,5356380,1
2011,6,8414,6250447,0
2011,6,8415,45541366,0
2011,6,8418,43049382,0
2011,6,8421,1362467,0
2011,6,8450,10383588,0
2011,6,8509,595,0
2011,6,8516,23219603,0
2011,6,8528,3871191,0
2011,7,8414,139868904,1
2011,7,8415,78681992,1
2011,7,8418,96943034,1
2011,7,8421,68058349,1
2011,7,8422,93822806,1
2011,7,8450,60919753,1
2011,7,8508,8524177,1
2011,7,8509,10569196,1
2011,7,8516,24399582,1
2011,7,8528,56105005,1
2011,7,8531,4742851,1
2011,7,8414,1078657,0
2011,7,8415,42942862,0
2011,7,8418,28109928,0
2011,7,8421,1324201,0
2011,7,8450,3387715,0
2011,7,8508,25000,0
2011,7,8509,1536842,0
2011,7,8516,28524618,0
2011,7,8528,8365002,0
2011,8,8414,113196436,1
2011,8,8415,71047239,1
2011,8,8418,94531694,1
2011,8,8421,81418947,1
2011,8,8422,112900799,1
2011,8,8450,74737363,1
2011,8,8508,15616664,1
2011,8,8509,12228322,1
2011,8,8516,39955259,1
2011,8,8528,52236927,1
2011,8,8531,4771419,1
2011,8,8414,4964928,0
2011,8,8415,31129256,0
2011,8,8418,27088230,0
2011,8,8421,747034,0
2011,8,8422,119512,0
2011,8,8450,6957224,0
2011,8,8508,35555,0
2011,8,8509,146573,0
2011,8,8516,12664817,0
2011,8,8528,13559616,0
2011,9,8414,125458550,1
2011,9,8415,58636076,1
2011,9,8418,112741688,1
2011,9,8421,127882900,1
2011,9,8422,97189906,1
2011,9,8450,101134036,1
2011,9,8508,11686191,1
2011,9,8509,10163273,1
2011,9,8516,47379054,1
2011,9,8528,39996460,1
2011,9,8531,13150242,1
2011,9,8414,4911429,0
2011,9,8415,19800976,0
2011,9,8418,24874440,0
2011,9,8421,233353,0
2011,9,8422,1195,0
2011,9,8450,12074672,0
2011,9,8509,2255679,0
2011,9,8516,34647517,0
2011,9,8528,29708913,0
2011,10,8414,107756728,1
2011,10,8415,56008313,1
2011,10,8418,158172882,1
2011,10,8421,66260574,1
2011,10,8422,79591555,1
2011,10,8450,100172512,1
2011,10,8508,17641123,1
2011,10,8509,11473050,1
2011,10,8516,30115201,1
2011,10,8528,60435337,1
2011,10,8531,5624386,1
2011,10,8414,7863896,0
2011,10,8415,21655582,0
2011,10,8418,25216571,0
2011,10,8421,1418339,0
2011,10,8422,518137,0
2011,10,8450,14706908,0
2011,10,8508,3000,0
2011,10,8509,901070,0
2011,10,8516,38530270,0
2011,10,8528,33120525,0
2011,10,8531,562668,0
2011,11,8414,78689287,1
2011,11,8415,44294097,1
2011,11,8418,100945025,1
2011,11,8421,63710157,1
2011,11,8422,39594552,1
2011,11,8450,58404845,1
2011,11,8508,10455439,1
2011,11,8509,7240832,1
2011,11,8516,30349796,1
2011,11,8528,46919463,1
2011,11,8531,8884937,1
2011,11,8414,2748268,0
2011,11,8415,17860914,0
2011,11,8418,12806310,0
2011,11,8421,295255,0
2011,11,8450,9471489,0
2011,11,8509,1295923,0
2011,11,8516,35521577,0
2011,11,8528,31683719,0
2011,12,8414,91799267,1
2011,12,8415,39283327,1
2011,12,8418,133607767,1
2011,12,8421,94148283,1
2011,12,8422,51350730,1
2011,12,8450,37946744,1
2011,12,8508,10838619,1
2011,12,8509,15278629,1
2011,12,8516,34660733,1
2011,12,8528,50273693,1
2011,12,8531,6570199,1
2011,12,8414,3592064,0
2011,12,8415,15110040,0
2011,12,8418,15215048,0
2011,12,8421,909669,0
2011,12,8422,52233,0
2011,12,8450,10629507,0
2011,12,8509,905772,0
2011,12,8516,50141956,0
2011,12,8528,46630147,0
2012,1,8414,104097599,1
2012,1,8415,63013767,1
2012,1,8418,140760984,1
2012,1,8421,102362408,1
2012,1,8422,101107464,1
2012,1,8450,58849095,1
2012,1,8508,11734721,1
2012,1,8509,17970729,1
2012,1,8516,38117191,1
2012,1,8528,43966094,1
2012,1,8531,7585986,1
2012,1,8414,1927197,0
2012,1,8415,21501758,0
2012,1,8418,22179173,0
2012,1,8421,1007037,0
2012,1,8422,32286,0
2012,1,8450,19978312,0
2012,1,8509,295703,0
2012,1,8516,34544955,0
2012,1,8528,55156582,0
2012,2,8414,159718035,1
2012,2,8415,40773465,1
2012,2,8418,111934226,1
2012,2,8421,41764865,1
2012,2,8422,66826000,1
2012,2,8450,54393377,1
2012,2,8508,9131707,1
2012,2,8509,7727107,1
2012,2,8516,34900688,1
2012,2,8528,38183485,1
2012,2,8531,5149495,1
2012,2,8414,7256616,0
2012,2,8415,19861797,0
2012,2,8418,18900624,0
2012,2,8421,78480,0
2012,2,8422,2000,0
2012,2,8450,13273226,0
2012,2,8509,1081313,0
2012,2,8516,28182935,0
2012,2,8528,37130679,0
2012,2,8531,2283157,0
2012,3,8414,164172935,1
2012,3,8415,89483968,1
2012,3,8418,155047778,1
2012,3,8421,97427978,1
2012,3,8422,107672420,1
2012,3,8450,76198441,1
2012,3,8508,13766667,1
2012,3,8509,15638436,1
2012,3,8516,37215996,1
2012,3,8528,63480874,1
2012,3,8531,7585486,1
2012,3,8414,3110228,0
2012,3,8415,32817402,0
2012,3,8418,22199918,0
2012,3,8421,719173,0
2012,3,8422,62744,0
2012,3,8450,9339342,0
2012,3,8509,46879,0
2012,3,8516,48698921,0
2012,3,8528,51810013,0
2012,3,8531,29031,0
2012,4,8414,163201829,1
2012,4,8415,82428614,1
2012,4,8418,141176115,1
2012,4,8421,65430009,1
2012,4,8422,105619445,1
2012,4,8450,62159805,1
2012,4,8508,10072223,1
2012,4,8509,10998978,1
2012,4,8516,37261382,1
2012,4,8528,51358451,1
2012,4,8531,6168027,1
2012,4,8414,21193879,0
2012,4,8415,33484695,0
2012,4,8418,23812794,0
2012,4,8421,1041857,0
2012,4,8450,5797783,0
2012,4,8509,1486962,0
2012,4,8516,18820293,0
2012,4,8528,17490386,0
2012,5,8414,206095524,1
2012,5,8415,120019161,1
2012,5,8418,141603422,1
2012,5,8421,104689371,1
2012,5,8422,105013794,1
2012,5,8450,124655067,1
2012,5,8508,10766377,1
2012,5,8509,15451067,1
2012,5,8516,47870781,1
2012,5,8528,73699914,1
2012,5,8531,9528331,1
2012,5,8414,13086416,0
2012,5,8415,56423612,0
2012,5,8418,42460275,0
2012,5,8421,300363,0
2012,5,8450,16442366,0
2012,5,8508,6048,0
2012,5,8509,1494480,0
2012,5,8516,54428948,0
2012,5,8528,29716974,0
2012,6,8414,185038707,1
2012,6,8415,116362385,1
2012,6,8418,138545979,1
2012,6,8421,82427681,1
2012,6,8422,104237291,1
2012,6,8450,116475500,1
2012,6,8508,11262840,1
2012,6,8509,17671672,1
2012,6,8516,38408867,1
2012,6,8528,43506691,1
2012,6,8531,4546461,1
2012,6,8414,18611314,0
2012,6,8415,58623789,0
2012,6,8418,44504570,0
2012,6,8421,26284,0
2012,6,8422,128956,0
2012,6,8450,11323029,0
2012,6,8509,2860707,0
2012,6,8516,32710831,0
2012,6,8528,26494604,0
2012,7,8414,164010637,1
2012,7,8415,93701109,1
2012,7,8418,135570461,1
2012,7,8421,113450089,1
2012,7,8422,55918549,1
2012,7,8450,136577179,1
2012,7,8508,10721636,1
2012,7,8509,20425339,1
2012,7,8516,38244435,1
2012,7,8528,54112188,1
2012,7,8531,9367921,1
2012,7,8414,6255300,0
2012,7,8415,58175541,0
2012,7,8418,24932061,0
2012,7,8421,539784,0
2012,7,8422,787023,0
2012,7,8450,10158334,0
2012,7,8508,93188,0
2012,7,8509,909334,0
2012,7,8516,21256017,0
2012,7,8528,31379439,0
2012,8,8414,112776603,1
2012,8,8415,84033905,1
2012,8,8418,149316666,1
2012,8,8421,100583856,1
2012,8,8422,74694619,1
2012,8,8450,116878551,1
2012,8,8508,9237619,1
2012,8,8509,14347187,1
2012,8,8516,40623917,1
2012,8,8528,48707331,1
2012,8,8531,2747617,1
2012,8,8414,11081937,0
2012,8,8415,40136254,0
2012,8,8418,23350023,0
2012,8,8421,1076765,0
2012,8,8422,48726,0
2012,8,8450,7374828,0
2012,8,8508,117347,0
2012,8,8509,2044869,0
2012,8,8516,33794753,0
2012,8,8528,19219639,0
2012,9,8414,133368756,1
2012,9,8415,77146644,1
2012,9,8418,168528660,1
2012,9,8421,86062013,1
2012,9,8422,144197866,1
2012,9,8450,137689670,1
2012,9,8508,11176377,1
2012,9,8509,10843347,1
2012,9,8516,34015276,1
2012,9,8528,58019395,1
2012,9,8531,6002746,1
2012,9,8414,8939649,0
2012,9,8415,22959378,0
2012,9,8418,17887822,0
2012,9,8421,1306529,0
2012,9,8422,30499,0
2012,9,8450,16056411,0
2012,9,8508,44867,0
2012,9,8509,812919,0
2012,9,8516,36585929,0
2012,9,8528,36736387,0
2012,10,8414,88431103,1
2012,10,8415,42305827,1
2012,10,8418,127032133,1
2012,10,8421,112057637,1
2012,10,8422,74267651,1
2012,10,8450,104225887,1
2012,10,8508,6826216,1
2012,10,8509,3071034,1
2012,10,8516,21893228,1
2012,10,8528,39439596,1
2012,10,8531,11937632,1
2012,10,8414,5754613,0
2012,10,8415,15571876,0
2012,10,8418,15922361,0
2012,10,8421,1443230,0
2012,10,8450,15942795,0
2012,10,8509,207932,0
2012,10,8516,33145297,0
2012,10,8528,27356436,0
2012,10,8531,33741,0
2012,11,8414,139660213,1
2012,11,8415,38775382,1
2012,11,8418,176428725,1
2012,11,8421,92396724,1
2012,11,8422,102410865,1
2012,11,8450,95280765,1
2012,11,8508,10377969,1
2012,11,8509,12207032,1
2012,11,8516,50571084,1
2012,11,8528,47604017,1
2012,11,8531,7509849,1
2012,11,8414,4939442,0
2012,11,8415,22715040,0
2012,11,8418,14494405,0
2012,11,8421,932437,0
2012,11,8450,7894091,0
2012,11,8509,819637,0
2012,11,8516,36742568,0
2012,11,8528,39660609,0
2012,12,8414,154551372,1
